"date","waterYear","swe_mm"
2009-03-15,2009,1.1459
2009-03-16,2009,0.0022
2009-03-17,2009,0
2009-03-18,2009,0
2009-03-19,2009,0
2009-03-20,2009,0
2009-03-21,2009,0
2009-03-22,2009,0
2009-03-23,2009,1.8591
2009-03-24,2009,1.9352
2009-03-25,2009,0.3764
2009-03-26,2009,0
2009-03-27,2009,0.9914
2009-03-28,2009,0.3325
2009-03-29,2009,0
2009-03-30,2009,0
2009-03-31,2009,0.3042
2009-04-01,2009,0
2009-04-02,2009,0
2009-04-03,2009,0
2009-04-04,2009,4.2804
2009-04-05,2009,4.874
2009-04-06,2009,3.9575
2009-04-07,2009,0.1279
2009-04-08,2009,0
2009-04-09,2009,0
2009-04-10,2009,0
2009-04-11,2009,0
2009-04-12,2009,0.8751
2009-04-13,2009,0
2009-04-14,2009,0
2009-04-15,2009,0
2009-04-16,2009,2.4205
2009-04-17,2009,2.8599
2009-04-18,2009,2.2964
2009-04-19,2009,0
2009-04-20,2009,0
2009-04-21,2009,0
2009-04-22,2009,0
2009-04-23,2009,0
2009-04-24,2009,0
2009-04-25,2009,0
2009-04-26,2009,0
2009-04-27,2009,0
2009-04-28,2009,0
2009-04-29,2009,0
2009-04-30,2009,0
2009-11-01,2010,1.5513
2009-11-02,2010,0.7716
2009-11-03,2010,0.0499
2009-11-04,2010,0
2009-11-05,2010,0
2009-11-06,2010,0
2009-11-07,2010,0
2009-11-08,2010,0
2009-11-09,2010,0
2009-11-10,2010,0
2009-11-11,2010,0
2009-11-12,2010,0
2009-11-13,2010,0
2009-11-14,2010,0
2009-11-15,2010,0.7879
2009-11-16,2010,0.7466
2009-11-17,2010,0.2113
2009-11-18,2010,0.0329
2009-11-19,2010,1e-04
2009-11-20,2010,0
2009-11-21,2010,0
2009-11-22,2010,0
2009-11-23,2010,0
2009-11-24,2010,0
2009-11-25,2010,0
2009-11-26,2010,0
2009-11-27,2010,0
2009-11-28,2010,0
2009-11-29,2010,0
2009-11-30,2010,1.3696
2009-12-01,2010,0.4685
2009-12-02,2010,0.1305
2009-12-03,2010,0.0243
2009-12-04,2010,0.0051
2009-12-05,2010,7e-04
2009-12-06,2010,0
2009-12-07,2010,0
2009-12-08,2010,16.7696
2009-12-09,2010,27.3466
2009-12-10,2010,26.7058
2009-12-11,2010,26.067
2009-12-12,2010,25.7623
2009-12-13,2010,25.2523
2009-12-14,2010,27.6
2009-12-15,2010,26.6599
2009-12-16,2010,25.8257
2009-12-17,2010,25.0142
2009-12-18,2010,23.7316
2009-12-19,2010,22.5227
2009-12-20,2010,21.814
2009-12-21,2010,20.8899
2009-12-22,2010,19.7229
2009-12-23,2010,29.0378
2009-12-24,2010,34.6675
2009-12-25,2010,33.9136
2009-12-26,2010,33.1967
2009-12-27,2010,32.5966
2009-12-28,2010,32.1884
2009-12-29,2010,31.3155
2009-12-30,2010,36.7619
2009-12-31,2010,54.1074
2010-01-01,2010,56.6345
2010-01-02,2010,56.0259
2010-01-03,2010,55.0954
2010-01-04,2010,54.089
2010-01-05,2010,53.4626
2010-01-06,2010,52.7789
2010-01-07,2010,51.1399
2010-01-08,2010,49.8102
2010-01-09,2010,48.5715
2010-01-10,2010,47.544
2010-01-11,2010,46.4874
2010-01-12,2010,45.106
2010-01-13,2010,43.1703
2010-01-14,2010,42.648
2010-01-15,2010,42.8439
2010-01-16,2010,41.5823
2010-01-17,2010,40.78
2010-01-18,2010,39.6968
2010-01-19,2010,45.5041
2010-01-20,2010,52.1153
2010-01-21,2010,62.9515
2010-01-22,2010,94.2427
2010-01-23,2010,114.0797
2010-01-24,2010,121.9868
2010-01-25,2010,121.4043
2010-01-26,2010,122.0069
2010-01-27,2010,121.3373
2010-01-28,2010,125.3121
2010-01-29,2010,132.4924
2010-01-30,2010,132.2824
2010-01-31,2010,131.9077
2010-02-01,2010,131.4635
2010-02-02,2010,130.668
2010-02-03,2010,129.9608
2010-02-04,2010,131.8798
2010-02-05,2010,131.5742
2010-02-06,2010,120.3295
2010-02-07,2010,120.2032
2010-02-08,2010,126.9324
2010-02-09,2010,129.2756
2010-02-10,2010,129.8299
2010-02-11,2010,130.2055
2010-02-12,2010,129.7462
2010-02-13,2010,128.9058
2010-02-14,2010,127.103
2010-02-15,2010,124.9373
2010-02-16,2010,123.2508
2010-02-17,2010,122.343
2010-02-18,2010,121.655
2010-02-19,2010,120.2204
2010-02-20,2010,117.581
2010-02-21,2010,117.4708
2010-02-22,2010,126.6485
2010-02-23,2010,138.4377
2010-02-24,2010,169.8954
2010-02-25,2010,170.1138
2010-02-26,2010,169.4345
2010-02-27,2010,168.2064
2010-02-28,2010,166.3424
2010-03-01,2010,165.3296
2010-03-02,2010,165.1056
2010-03-03,2010,163.7398
2010-03-04,2010,162.5772
2010-03-05,2010,159.1208
2010-03-06,2010,158.8136
2010-03-07,2010,157.0068
2010-03-08,2010,155.8873
2010-03-09,2010,155.171
2010-03-10,2010,161.1146
2010-03-11,2010,167.8996
2010-03-12,2010,165.9629
2010-03-13,2010,163.9414
2010-03-14,2010,158.1548
2010-03-15,2010,159.3972
2010-03-16,2010,158.7206
2010-03-17,2010,154.8501
2010-03-18,2010,147.0501
2010-03-19,2010,134.5386
2010-03-20,2010,126.4042
2010-03-21,2010,123.2262
2010-03-22,2010,117.6827
2010-03-23,2010,106.7373
2010-03-24,2010,99.6562
2010-03-25,2010,96.6985
2010-03-26,2010,90.2105
2010-03-27,2010,86.2992
2010-03-28,2010,83.8808
2010-03-29,2010,81.0235
2010-03-30,2010,75.3482
2010-03-31,2010,50.5401
2010-04-01,2010,31.3115
2010-04-02,2010,34.968
2010-04-03,2010,33.7827
2010-04-04,2010,28.036
2010-04-05,2010,20.1133
2010-04-06,2010,9.7936
2010-04-07,2010,8.7837
2010-04-08,2010,8.4457
2010-04-09,2010,7.6831
2010-04-10,2010,4.9721
2010-04-11,2010,2.5763
2010-04-12,2010,0.744
2010-04-13,2010,0.0088
2010-04-14,2010,0.0073
2010-04-15,2010,0
2010-04-16,2010,0
2010-04-17,2010,0
2010-04-18,2010,0
2010-04-19,2010,0
2010-04-20,2010,0
2010-04-21,2010,0
2010-04-22,2010,0.149
2010-04-23,2010,3.8727
2010-04-24,2010,2.344
2010-04-25,2010,0
2010-04-26,2010,0
2010-04-27,2010,0
2010-04-28,2010,0
2010-04-29,2010,0
2010-04-30,2010,0.306
2010-11-01,2011,0
2010-11-02,2011,0
2010-11-03,2011,0
2010-11-04,2011,0
2010-11-05,2011,0
2010-11-06,2011,0
2010-11-07,2011,0
2010-11-08,2011,0
2010-11-09,2011,0
2010-11-10,2011,0.0275
2010-11-11,2011,0
2010-11-12,2011,0
2010-11-13,2011,0
2010-11-14,2011,0
2010-11-15,2011,0
2010-11-16,2011,0
2010-11-17,2011,0
2010-11-18,2011,0
2010-11-19,2011,0
2010-11-20,2011,0
2010-11-21,2011,0
2010-11-22,2011,1.2627
2010-11-23,2011,10.5843
2010-11-24,2011,9.0744
2010-11-25,2011,11.1612
2010-11-26,2011,10.8213
2010-11-27,2011,9.9942
2010-11-28,2011,6.9852
2010-11-29,2011,10.4469
2010-11-30,2011,11.1668
2010-12-01,2011,10.1948
2010-12-02,2011,9.4072
2010-12-03,2011,3.4999
2010-12-04,2011,0.5593
2010-12-05,2011,0.0809
2010-12-06,2011,0
2010-12-07,2011,0
2010-12-08,2011,0
2010-12-09,2011,0
2010-12-10,2011,0
2010-12-11,2011,0
2010-12-12,2011,0
2010-12-13,2011,0
2010-12-14,2011,0
2010-12-15,2011,0
2010-12-16,2011,1.0239
2010-12-17,2011,21.853
2010-12-18,2011,23.1999
2010-12-19,2011,34.7815
2010-12-20,2011,8.2059
2010-12-21,2011,0.1082
2010-12-22,2011,0.0146
2010-12-23,2011,0
2010-12-24,2011,4.4862
2010-12-25,2011,4.3343
2010-12-26,2011,3.3345
2010-12-27,2011,2.089
2010-12-28,2011,1.6554
2010-12-29,2011,1.2086
2010-12-30,2011,16.6548
2010-12-31,2011,35.7454
2011-01-01,2011,36.3387
2011-01-02,2011,35.9699
2011-01-03,2011,35.4598
2011-01-04,2011,34.8227
2011-01-05,2011,45.3651
2011-01-06,2011,44.6659
2011-01-07,2011,43.6662
2011-01-08,2011,42.9735
2011-01-09,2011,42.4271
2011-01-10,2011,41.3741
2011-01-11,2011,42.4158
2011-01-12,2011,40.5294
2011-01-13,2011,39.6348
2011-01-14,2011,38.6601
2011-01-15,2011,36.5955
2011-01-16,2011,34.5908
2011-01-17,2011,29.1815
2011-01-18,2011,14.6888
2011-01-19,2011,12.3396
2011-01-20,2011,10.0761
2011-01-21,2011,9.4015
2011-01-22,2011,8.2971
2011-01-23,2011,7.2825
2011-01-24,2011,6.5415
2011-01-25,2011,5.387
2011-01-26,2011,4.681
2011-01-27,2011,4.0868
2011-01-28,2011,3.2205
2011-01-29,2011,2.4223
2011-01-30,2011,1.5852
2011-01-31,2011,1.2747
2011-02-01,2011,2.933
2011-02-02,2011,2.4086
2011-02-03,2011,3.65
2011-02-04,2011,2.8096
2011-02-05,2011,1.525
2011-02-06,2011,1.0651
2011-02-07,2011,0.8492
2011-02-08,2011,0.6897
2011-02-09,2011,2.9944
2011-02-10,2011,2.3652
2011-02-11,2011,1.3459
2011-02-12,2011,0.8135
2011-02-13,2011,0.6466
2011-02-14,2011,0.4055
2011-02-15,2011,0.0446
2011-02-16,2011,0.008
2011-02-17,2011,0
2011-02-18,2011,0
2011-02-19,2011,0
2011-02-20,2011,5.7403
2011-02-21,2011,12.4786
2011-02-22,2011,12.234
2011-02-23,2011,11.3199
2011-02-24,2011,10.073
2011-02-25,2011,9.6811
2011-02-26,2011,7.281
2011-02-27,2011,3.4354
2011-02-28,2011,4.8215
2011-03-01,2011,3.8756
2011-03-02,2011,0.678
2011-03-03,2011,0
2011-03-04,2011,0
2011-03-05,2011,0
2011-03-06,2011,0
2011-03-07,2011,0
2011-03-08,2011,12.3618
2011-03-09,2011,16.2542
2011-03-10,2011,12.4951
2011-03-11,2011,4.8948
2011-03-12,2011,0
2011-03-13,2011,0
2011-03-14,2011,0
2011-03-15,2011,0
2011-03-16,2011,0
2011-03-17,2011,0
2011-03-18,2011,0
2011-03-19,2011,0
2011-03-20,2011,0
2011-03-21,2011,0
2011-03-22,2011,2.8361
2011-03-23,2011,6.5446
2011-03-24,2011,2.2815
2011-03-25,2011,0.1243
2011-03-26,2011,0
2011-03-27,2011,0
2011-03-28,2011,0
2011-03-29,2011,0
2011-03-30,2011,0
2011-03-31,2011,0
2011-04-01,2011,0
2011-04-02,2011,0
2011-04-03,2011,0
2011-04-04,2011,0
2011-04-05,2011,0
2011-04-06,2011,0
2011-04-07,2011,0
2011-04-08,2011,0
2011-04-09,2011,0
2011-04-10,2011,3.9027
2011-04-11,2011,2.9759
2011-04-12,2011,0
2011-04-13,2011,0
2011-04-14,2011,0
2011-04-15,2011,0
2011-04-16,2011,0
2011-04-17,2011,0
2011-04-18,2011,0
2011-04-19,2011,0
2011-04-20,2011,0
2011-04-21,2011,0
2011-04-22,2011,0
2011-04-23,2011,0
2011-04-24,2011,0
2011-04-25,2011,0
2011-04-26,2011,0
2011-04-27,2011,0
2011-04-28,2011,0
2011-04-29,2011,0
2011-04-30,2011,0
2011-11-01,2012,0
2011-11-02,2012,0
2011-11-03,2012,0
2011-11-04,2012,0
2011-11-05,2012,0
2011-11-06,2012,4.265
2011-11-07,2012,3.7127
2011-11-08,2012,8.7309
2011-11-09,2012,11.6751
2011-11-10,2012,10.8204
2011-11-11,2012,9.765
2011-11-12,2012,8.4552
2011-11-13,2012,0.1722
2011-11-14,2012,0
2011-11-15,2012,0
2011-11-16,2012,0
2011-11-17,2012,0
2011-11-18,2012,0
2011-11-19,2012,0
2011-11-20,2012,0
2011-11-21,2012,0
2011-11-22,2012,0.985
2011-11-23,2012,0.3413
2011-11-24,2012,0
2011-11-25,2012,0
2011-11-26,2012,0
2011-11-27,2012,0
2011-11-28,2012,0
2011-11-29,2012,0
2011-11-30,2012,0
2011-12-01,2012,0
2011-12-02,2012,0.5395
2011-12-03,2012,10.5633
2011-12-04,2012,18.7401
2011-12-05,2012,19.0967
2011-12-06,2012,21.6789
2011-12-07,2012,20.9088
2011-12-08,2012,8.4156
2011-12-09,2012,7.621
2011-12-10,2012,6.6153
2011-12-11,2012,5.7567
2011-12-12,2012,4.6789
2011-12-13,2012,9.7766
2011-12-14,2012,11.2142
2011-12-15,2012,16.8794
2011-12-16,2012,13.9815
2011-12-17,2012,12.6841
2011-12-18,2012,11.2553
2011-12-19,2012,10.1153
2011-12-20,2012,12.7979
2011-12-21,2012,17.2493
2011-12-22,2012,16.9526
2011-12-23,2012,19.619
2011-12-24,2012,19.3207
2011-12-25,2012,17.8006
2011-12-26,2012,16.5146
2011-12-27,2012,15.5251
2011-12-28,2012,13.0592
2011-12-29,2012,11.3759
2011-12-30,2012,6.5991
2011-12-31,2012,2.1125
2012-01-01,2012,0.7028
2012-01-02,2012,0.4871
2012-01-03,2012,0.2162
2012-01-04,2012,7.3782
2012-01-05,2012,5.2057
2012-01-06,2012,3.2658
2012-01-07,2012,1.7879
2012-01-08,2012,1.1605
2012-01-09,2012,2.5091
2012-01-10,2012,1.8334
2012-01-11,2012,0.9292
2012-01-12,2012,0.3709
2012-01-13,2012,0.216
2012-01-14,2012,0.1247
2012-01-15,2012,0.0881
2012-01-16,2012,0.061
2012-01-17,2012,11.3898
2012-01-18,2012,14.1609
2012-01-19,2012,11.0182
2012-01-20,2012,1.7861
2012-01-21,2012,0.2393
2012-01-22,2012,5.2405
2012-01-23,2012,8.4934
2012-01-24,2012,14.1396
2012-01-25,2012,15.0233
2012-01-26,2012,13.1334
2012-01-27,2012,8.9208
2012-01-28,2012,6.6939
2012-01-29,2012,5.3733
2012-01-30,2012,4.4487
2012-01-31,2012,2.9264
2012-02-01,2012,2.4145
2012-02-02,2012,2.4037
2012-02-03,2012,3.8506
2012-02-04,2012,6.0587
2012-02-05,2012,5.2691
2012-02-06,2012,4.2829
2012-02-07,2012,4.429
2012-02-08,2012,3.5633
2012-02-09,2012,3.0457
2012-02-10,2012,2.5852
2012-02-11,2012,2.1135
2012-02-12,2012,1.1113
2012-02-13,2012,4.7588
2012-02-14,2012,7.7797
2012-02-15,2012,16.1769
2012-02-16,2012,16.1649
2012-02-17,2012,14.9048
2012-02-18,2012,13.3247
2012-02-19,2012,11.6978
2012-02-20,2012,16.014
2012-02-21,2012,15.5677
2012-02-22,2012,13.9912
2012-02-23,2012,7.4998
2012-02-24,2012,3.3602
2012-02-25,2012,2.9148
2012-02-26,2012,0.9059
2012-02-27,2012,0.7676
2012-02-28,2012,0.1337
2012-02-29,2012,3.6504
2012-03-01,2012,2.4491
2012-03-02,2012,1.6527
2012-03-03,2012,3.8479
2012-03-04,2012,2.4708
2012-03-05,2012,1.4996
2012-03-06,2012,0.5831
2012-03-07,2012,0.0109
2012-03-08,2012,0.008
2012-03-09,2012,0.9527
2012-03-10,2012,0.3632
2012-03-11,2012,0.2039
2012-03-12,2012,0
2012-03-13,2012,0
2012-03-14,2012,0
2012-03-15,2012,0
2012-03-16,2012,0
2012-03-17,2012,0
2012-03-18,2012,0
2012-03-19,2012,4.544
2012-03-20,2012,11.1768
2012-03-21,2012,9.8304
2012-03-22,2012,3.7429
2012-03-23,2012,0
2012-03-24,2012,0
2012-03-25,2012,0
2012-03-26,2012,0
2012-03-27,2012,0
2012-03-28,2012,0
2012-03-29,2012,0
2012-03-30,2012,0
2012-03-31,2012,0
2012-04-01,2012,0
2012-04-02,2012,0
2012-04-03,2012,0.0201
2012-04-04,2012,0
2012-04-05,2012,0
2012-04-06,2012,0
2012-04-07,2012,0
2012-04-08,2012,0
2012-04-09,2012,0
2012-04-10,2012,0
2012-04-11,2012,0
2012-04-12,2012,0
2012-04-13,2012,0
2012-04-14,2012,0
2012-04-15,2012,8.458
2012-04-16,2012,10.4382
2012-04-17,2012,5.1492
2012-04-18,2012,0
2012-04-19,2012,0
2012-04-20,2012,0
2012-04-21,2012,0
2012-04-22,2012,0
2012-04-23,2012,0
2012-04-24,2012,0
2012-04-25,2012,0
2012-04-26,2012,0
2012-04-27,2012,0
2012-04-28,2012,0
2012-04-29,2012,0
2012-04-30,2012,0
2012-11-01,2013,0
2012-11-02,2013,0
2012-11-03,2013,0
2012-11-04,2013,0
2012-11-05,2013,0
2012-11-06,2013,0
2012-11-07,2013,0
2012-11-08,2013,0
2012-11-09,2013,0
2012-11-10,2013,0
2012-11-11,2013,5.7154
2012-11-12,2013,5.2031
2012-11-13,2013,4.3218
2012-11-14,2013,3.4018
2012-11-15,2013,1.1027
2012-11-16,2013,0.2758
2012-11-17,2013,0
2012-11-18,2013,0
2012-11-19,2013,0
2012-11-20,2013,0
2012-11-21,2013,0
2012-11-22,2013,0
2012-11-23,2013,0
2012-11-24,2013,0
2012-11-25,2013,0
2012-11-26,2013,0
2012-11-27,2013,0
2012-11-28,2013,0
2012-11-29,2013,0
2012-11-30,2013,0
2012-12-01,2013,0
2012-12-02,2013,0
2012-12-03,2013,0
2012-12-04,2013,0
2012-12-05,2013,0
2012-12-06,2013,0
2012-12-07,2013,0
2012-12-08,2013,0
2012-12-09,2013,0
2012-12-10,2013,0.5686
2012-12-11,2013,0
2012-12-12,2013,0
2012-12-13,2013,0
2012-12-14,2013,0
2012-12-15,2013,11.415
2012-12-16,2013,23.3634
2012-12-17,2013,24.7675
2012-12-18,2013,24.6259
2012-12-19,2013,24.6546
2012-12-21,2013,36.179
2012-12-22,2013,34.7629
2012-12-23,2013,33.5383
2012-12-24,2013,32.501
2012-12-25,2013,34.6422
2012-12-26,2013,34.8659
2012-12-27,2013,35.2474
2012-12-28,2013,37.722
2012-12-29,2013,38.2006
2012-12-30,2013,37.3589
2012-12-31,2013,38.4495
2013-01-01,2013,43.2914
2013-01-02,2013,43.3973
2013-01-03,2013,43.1926
2013-01-04,2013,42.8121
2013-01-05,2013,42.4773
2013-01-06,2013,41.802
2013-01-07,2013,40.5517
2013-01-08,2013,39.658
2013-01-09,2013,38.4032
2013-01-10,2013,37.3812
2013-01-11,2013,35.1417
2013-01-12,2013,40.1017
2013-01-13,2013,39.8615
2013-01-14,2013,39.4709
2013-01-15,2013,39.6244
2013-01-16,2013,39.0747
2013-01-17,2013,38.482
2013-01-18,2013,37.9411
2013-01-19,2013,37.4543
2013-01-20,2013,36.8593
2013-01-21,2013,36.161
2013-01-22,2013,35.5091
2013-01-23,2013,34.5374
2013-01-24,2013,33.7112
2013-01-25,2013,32.0733
2013-01-26,2013,31.5844
2013-01-27,2013,21.9435
2013-01-28,2013,22.0612
2013-01-29,2013,37.1164
2013-01-30,2013,39.8644
2013-01-31,2013,39.3979
2013-02-01,2013,38.7612
2013-02-02,2013,37.8696
2013-02-03,2013,37.126
2013-02-04,2013,36.5105
2013-02-05,2013,36.0856
2013-02-06,2013,37.7587
2013-02-07,2013,35.8436
2013-02-08,2013,35.1158
2013-02-09,2013,30.3094
2013-02-10,2013,34.9187
2013-02-11,2013,45.9313
2013-02-12,2013,49.9647
2013-02-13,2013,49.4376
2013-02-14,2013,48.4542
2013-02-15,2013,47.5179
2013-02-16,2013,46.2582
2013-02-17,2013,45.2086
2013-02-18,2013,42.0991
2013-02-19,2013,40.7321
2013-02-20,2013,38.2631
2013-02-21,2013,44.7803
2013-02-22,2013,49.1093
2013-02-23,2013,49.0915
2013-02-24,2013,47.9975
2013-02-25,2013,49.0431
2013-02-26,2013,47.7473
2013-02-27,2013,56.0409
2013-02-28,2013,55.148
2013-03-01,2013,53.3859
2013-03-02,2013,50.6492
2013-03-03,2013,45.976
2013-03-04,2013,30.1995
2013-03-05,2013,23.2309
2013-03-06,2013,19.0158
2013-03-07,2013,9.8427
2013-03-08,2013,4.6536
2013-03-09,2013,5.0135
2013-03-10,2013,11.1926
2013-03-11,2013,10.1471
2013-03-12,2013,5.2053
2013-03-13,2013,3.5213
2013-03-14,2013,1.3938
2013-03-15,2013,0.3379
2013-03-16,2013,0
2013-03-17,2013,0
2013-03-18,2013,0
2013-03-19,2013,0
2013-03-20,2013,0
2013-03-21,2013,0
2013-03-22,2013,0
2013-03-23,2013,0
2013-03-24,2013,0
2013-03-25,2013,0
2013-03-26,2013,0
2013-03-27,2013,0
2013-03-28,2013,0
2013-03-29,2013,0
2013-03-30,2013,0
2013-03-31,2013,0
2013-04-01,2013,0
2013-04-02,2013,0
2013-04-03,2013,0
2013-04-04,2013,0
2013-04-05,2013,0
2013-04-06,2013,0
2013-04-07,2013,0
2013-04-08,2013,0
2013-04-09,2013,3.8641
2013-04-10,2013,15.0566
2013-04-11,2013,13.6249
2013-04-12,2013,4.3384
2013-04-13,2013,0
2013-04-14,2013,0
2013-04-15,2013,0
2013-04-16,2013,0
2013-04-17,2013,0
2013-04-18,2013,1.4728
2013-04-19,2013,0.2523
2013-04-20,2013,0
2013-04-21,2013,0
2013-04-22,2013,0
2013-04-23,2013,0
2013-04-24,2013,0
2013-04-25,2013,0
2013-04-26,2013,0
2013-04-27,2013,0
2013-04-28,2013,0
2013-04-29,2013,0
2013-04-30,2013,0
2013-11-01,2014,0
2013-11-02,2014,0
2013-11-03,2014,0
2013-11-04,2014,0
2013-11-05,2014,0
2013-11-06,2014,1.798
2013-11-07,2014,0.9292
2013-11-08,2014,0
2013-11-09,2014,0
2013-11-10,2014,0
2013-11-11,2014,0
2013-11-12,2014,0
2013-11-13,2014,0
2013-11-14,2014,0
2013-11-15,2014,0
2013-11-16,2014,0
2013-11-17,2014,0
2013-11-18,2014,0
2013-11-19,2014,0
2013-11-20,2014,0
2013-11-21,2014,0
2013-11-22,2014,0
2013-11-23,2014,7.4604
2013-11-24,2014,12.1366
2013-11-25,2014,31.5038
2013-11-26,2014,31.9656
2013-11-27,2014,31.767
2013-11-28,2014,16.3212
2013-11-29,2014,15.957
2013-11-30,2014,15.405
2013-12-01,2014,15.2165
2013-12-02,2014,15.2369
2013-12-03,2014,13.4768
2013-12-04,2014,2.629
2013-12-05,2014,4.7505
2013-12-06,2014,4.6337
2013-12-07,2014,4.1462
2013-12-08,2014,4.0481
2013-12-09,2014,14.9796
2013-12-10,2014,14.9005
2013-12-11,2014,14.5706
2013-12-12,2014,14.0398
2013-12-13,2014,13.2099
2013-12-14,2014,12.5299
2013-12-15,2014,11.6799
2013-12-16,2014,10.6547
2013-12-17,2014,9.2742
2013-12-18,2014,8.4995
2013-12-19,2014,7.2467
2013-12-20,2014,4.3289
2013-12-21,2014,4.4164
2013-12-22,2014,7.2158
2013-12-23,2014,6.7239
2013-12-24,2014,6.2569
2013-12-25,2014,5.4295
2013-12-26,2014,4.6235
2013-12-27,2014,4.0254
2013-12-28,2014,3.7208
2013-12-29,2014,3.3113
2013-12-30,2014,2.8948
2013-12-31,2014,2.5163
2014-01-01,2014,2.1968
2014-01-02,2014,1.5032
2014-01-03,2014,1.3058
2014-01-04,2014,0.7032
2014-01-05,2014,0.1533
2014-01-06,2014,0.0875
2014-01-07,2014,0.0693
2014-01-08,2014,0.0577
2014-01-09,2014,0.0438
2014-01-10,2014,0.0241
2014-01-11,2014,0.0044
2014-01-12,2014,0
2014-01-13,2014,0
2014-01-14,2014,0
2014-01-15,2014,0
2014-01-16,2014,0
2014-01-17,2014,0
2014-01-18,2014,0
2014-01-19,2014,0
2014-01-20,2014,0
2014-01-21,2014,0
2014-01-22,2014,0
2014-01-23,2014,0
2014-01-24,2014,0
2014-01-25,2014,0
2014-01-26,2014,0
2014-01-27,2014,0
2014-01-28,2014,0
2014-01-29,2014,0
2014-01-30,2014,0
2014-01-31,2014,0
2014-02-01,2014,3.6613
2014-02-02,2014,4.4915
2014-02-03,2014,3.8748
2014-02-04,2014,7.2439
2014-02-05,2014,7.2547
2014-02-06,2014,7.2058
2014-02-07,2014,9.2651
2014-02-08,2014,11.8493
2014-02-09,2014,9.077
2014-02-10,2014,0
2014-02-11,2014,0
2014-02-12,2014,0
2014-02-13,2014,0
2014-02-14,2014,0
2014-02-15,2014,0
2014-02-16,2014,0
2014-02-17,2014,0
2014-02-18,2014,0
2014-02-19,2014,0
2014-02-20,2014,0
2014-02-21,2014,0
2014-02-22,2014,0
2014-02-23,2014,0
2014-02-24,2014,0
2014-02-25,2014,0
2014-02-26,2014,0
2014-02-27,2014,0
2014-02-28,2014,0
2014-03-01,2014,0
2014-03-02,2014,8.1824
2014-03-03,2014,21.1276
2014-03-04,2014,19.2176
2014-03-05,2014,11.867
2014-03-06,2014,6.1913
2014-03-07,2014,0.1704
2014-03-08,2014,7e-04
2014-03-09,2014,0
2014-03-10,2014,0
2014-03-11,2014,0
2014-03-12,2014,0
2014-03-13,2014,0
2014-03-14,2014,0
2014-03-15,2014,0.4932
2014-03-16,2014,0
2014-03-17,2014,0
2014-03-18,2014,0
2014-03-19,2014,0
2014-03-20,2014,0
2014-03-21,2014,0
2014-03-22,2014,0
2014-03-23,2014,0
2014-03-24,2014,0
2014-03-25,2014,0
2014-03-26,2014,0
2014-03-27,2014,3.0445
2014-03-28,2014,0.2226
2014-03-29,2014,0.0022
2014-03-30,2014,0
2014-03-31,2014,0
2014-04-01,2014,0
2014-04-02,2014,0
2014-04-03,2014,2.7294
2014-04-04,2014,5.1555
2014-04-05,2014,0.4679
2014-04-06,2014,0.0504
2014-04-07,2014,0
2014-04-08,2014,0
2014-04-09,2014,0
2014-04-10,2014,0
2014-04-11,2014,0
2014-04-12,2014,0
2014-04-13,2014,0
2014-04-14,2014,0
2014-04-15,2014,0
2014-04-16,2014,0
2014-04-17,2014,0
2014-04-18,2014,0
2014-04-19,2014,0
2014-04-20,2014,0
2014-04-21,2014,0
2014-04-22,2014,0
2014-04-23,2014,0
2014-04-24,2014,0
2014-04-25,2014,0
2014-04-26,2014,0
2014-04-27,2014,2.4493
2014-04-28,2014,7e-04
2014-04-29,2014,0
2014-04-30,2014,0
2014-11-01,2015,0
2014-11-02,2015,0
2014-11-03,2015,0
2014-11-04,2015,0
2014-11-05,2015,0
2014-11-06,2015,0
2014-11-07,2015,0
2014-11-08,2015,0
2014-11-09,2015,0
2014-11-10,2015,0
2014-11-11,2015,0
2014-11-12,2015,0
2014-11-13,2015,0
2014-11-14,2015,0
2014-11-15,2015,0
2014-11-16,2015,0
2014-11-17,2015,2.5299
2014-11-18,2015,1.7413
2014-11-19,2015,1.0756
2014-11-20,2015,0.5331
2014-11-21,2015,0.2666
2014-11-22,2015,0.1892
2014-11-23,2015,0.0015
2014-11-24,2015,0.1617
2014-11-25,2015,0
2014-11-26,2015,0
2014-11-27,2015,0
2014-11-28,2015,0
2014-11-29,2015,0
2014-11-30,2015,0
2014-12-01,2015,0
2014-12-02,2015,0
2014-12-03,2015,0
2014-12-04,2015,0
2014-12-05,2015,0
2014-12-06,2015,0
2014-12-07,2015,0
2014-12-08,2015,0
2014-12-09,2015,0
2014-12-10,2015,0
2014-12-11,2015,0
2014-12-12,2015,0
2014-12-13,2015,0
2014-12-14,2015,3.582
2014-12-15,2015,3.8896
2014-12-16,2015,3.5162
2014-12-17,2015,2.5707
2014-12-18,2015,7.8934
2014-12-19,2015,10.5616
2014-12-20,2015,10.4689
2014-12-21,2015,10.1564
2014-12-22,2015,9.2082
2014-12-23,2015,0.1192
2014-12-24,2015,0.0249
2014-12-25,2015,0.0037
2014-12-26,2015,6.396
2014-12-27,2015,8.7244
2014-12-28,2015,8.5212
2014-12-29,2015,7.9496
2014-12-30,2015,6.4149
2014-12-31,2015,4.4873
2015-01-01,2015,3.8411
2015-01-02,2015,9.3988
2015-01-03,2015,9.3181
2015-01-04,2015,8.707
2015-01-05,2015,8.3313
2015-01-06,2015,7.8325
2015-01-07,2015,6.5604
2015-01-08,2015,1.8623
2015-01-09,2015,1.2254
