"date","waterYear","swe_mm"
2009-04-18,2009,0.001
2009-04-19,2009,0
2009-04-20,2009,0
2009-04-21,2009,0
2009-04-22,2009,0
2009-04-23,2009,0
2009-04-24,2009,0
2009-04-25,2009,0
2009-04-26,2009,0
2009-04-27,2009,0
2009-04-28,2009,0
2009-04-29,2009,0
2009-04-30,2009,0
2009-11-01,2010,0.0762
2009-11-02,2010,0
2009-11-03,2010,0
2009-11-04,2010,0
2009-11-05,2010,0
2009-11-06,2010,0
2009-11-07,2010,0
2009-11-08,2010,0
2009-11-09,2010,0
2009-11-10,2010,0
2009-11-11,2010,0
2009-11-12,2010,0
2009-11-13,2010,0
2009-11-14,2010,0
2009-11-15,2010,0.1979
2009-11-16,2010,0.2972
2009-11-17,2010,0.0385
2009-11-18,2010,6e-04
2009-11-19,2010,0
2009-11-20,2010,0
2009-11-21,2010,0
2009-11-22,2010,0
2009-11-23,2010,0
2009-11-24,2010,0
2009-11-25,2010,0
2009-11-26,2010,0
2009-11-27,2010,0
2009-11-28,2010,0
2009-11-29,2010,0
2009-11-30,2010,0
2009-12-01,2010,0
2009-12-02,2010,0
2009-12-03,2010,0
2009-12-04,2010,0
2009-12-05,2010,0
2009-12-06,2010,0
2009-12-07,2010,0
2009-12-08,2010,16.8165
2009-12-09,2010,25.5928
2009-12-10,2010,24.8962
2009-12-11,2010,24.3632
2009-12-12,2010,24.7242
2009-12-13,2010,26.1363
2009-12-14,2010,27.4741
2009-12-15,2010,26.5669
2009-12-16,2010,25.8606
2009-12-17,2010,25.2106
2009-12-18,2010,24.2313
2009-12-19,2010,22.8903
2009-12-20,2010,22.2199
2009-12-21,2010,21.328
2009-12-22,2010,20.1142
2009-12-23,2010,29.4131
2009-12-24,2010,35.3899
2009-12-25,2010,34.1946
2009-12-26,2010,33.0232
2009-12-27,2010,32.3473
2009-12-28,2010,32.0381
2009-12-29,2010,31.6369
2009-12-30,2010,33.8361
2009-12-31,2010,45.5124
2010-01-01,2010,56.6903
2010-01-02,2010,56.1038
2010-01-03,2010,55.0575
2010-01-04,2010,54.0845
2010-01-05,2010,53.7724
2010-01-06,2010,53.2361
2010-01-07,2010,51.6239
2010-01-08,2010,50.1716
2010-01-09,2010,49.04
2010-01-10,2010,48.0471
2010-01-11,2010,47.0939
2010-01-12,2010,46.1536
2010-01-13,2010,44.3928
2010-01-14,2010,43.3308
2010-01-15,2010,42.2671
2010-01-16,2010,41.3081
2010-01-17,2010,40.5628
2010-01-18,2010,39.6143
2010-01-19,2010,46.9429
2010-01-20,2010,53.8056
2010-01-21,2010,60.221
2010-01-22,2010,95.8105
2010-01-23,2010,109.4356
2010-01-24,2010,111.1006
2010-01-25,2010,110.1305
2010-01-26,2010,109.3908
2010-01-27,2010,108.7323
2010-01-28,2010,109.1506
2010-01-29,2010,109.3107
2010-01-30,2010,109.0422
2010-01-31,2010,108.5585
2010-02-01,2010,108.4126
2010-02-02,2010,107.708
2010-02-03,2010,107.4062
2010-02-04,2010,106.8808
2010-02-05,2010,105.869
2010-02-06,2010,98.0465
2010-02-07,2010,99.4346
2010-02-08,2010,111.2988
2010-02-09,2010,112.4313
2010-02-10,2010,112.7042
2010-02-11,2010,112.3076
2010-02-12,2010,111.5517
2010-02-13,2010,110.1467
2010-02-14,2010,108.5923
2010-02-15,2010,106.4634
2010-02-16,2010,105.1791
2010-02-17,2010,104.3219
2010-02-18,2010,103.5608
2010-02-19,2010,102.4452
2010-02-20,2010,98.9162
2010-02-21,2010,96.5796
2010-02-22,2010,109.0276
2010-02-23,2010,118.832
2010-02-24,2010,119.7799
2010-02-25,2010,123.2956
2010-02-26,2010,122.7003
2010-02-27,2010,121.716
2010-02-28,2010,119.3625
2010-03-01,2010,117.7107
2010-03-02,2010,115.8882
2010-03-03,2010,113.998
2010-03-04,2010,112.0585
2010-03-05,2010,106.8627
2010-03-06,2010,104.296
2010-03-07,2010,100.8574
2010-03-08,2010,90.8344
2010-03-09,2010,87.5141
2010-03-10,2010,99.2366
2010-03-11,2010,105.1778
2010-03-12,2010,75.0133
2010-03-13,2010,73.0456
2010-03-14,2010,66.0275
2010-03-15,2010,66.227
2010-03-16,2010,63.9231
2010-03-17,2010,56.0703
2010-03-18,2010,42.8019
2010-03-19,2010,33.9154
2010-03-20,2010,28.3425
2010-03-21,2010,26.7928
2010-03-22,2010,23.4711
2010-03-23,2010,18.1128
2010-03-24,2010,15.7381
2010-03-25,2010,14.0545
2010-03-26,2010,10.6131
2010-03-27,2010,9.6619
2010-03-28,2010,9.3919
2010-03-29,2010,7.7226
2010-03-30,2010,5.5999
2010-03-31,2010,1.571
2010-04-01,2010,0.1921
2010-04-02,2010,3.4716
2010-04-03,2010,2.8254
2010-04-04,2010,0.1097
2010-04-05,2010,0.0125
2010-04-06,2010,0.0203
2010-04-07,2010,0
2010-04-08,2010,0
2010-04-09,2010,0
2010-04-10,2010,0
2010-04-11,2010,0
2010-04-12,2010,0
2010-04-13,2010,0
2010-04-14,2010,0
2010-04-15,2010,0
2010-04-16,2010,0
2010-04-17,2010,0
2010-04-18,2010,0
2010-04-19,2010,0
2010-04-20,2010,0
2010-04-21,2010,0
2010-04-22,2010,6e-04
2010-04-23,2010,0.8623
2010-04-24,2010,0.004
2010-04-25,2010,0
2010-04-26,2010,0
2010-04-27,2010,0
2010-04-28,2010,0
2010-04-29,2010,0
2010-04-30,2010,0
2010-11-01,2011,0
2010-11-02,2011,0
2010-11-03,2011,0
2010-11-04,2011,0
2010-11-05,2011,0
2010-11-06,2011,0
2010-11-07,2011,0
2010-11-08,2011,0
2010-11-09,2011,0
2010-11-10,2011,0
2010-11-11,2011,1.9997
2010-11-12,2011,1.5154
2010-11-13,2011,0.6651
2010-11-14,2011,0.1312
2010-11-15,2011,0.0025
2010-11-16,2011,0
2010-11-17,2011,0
2010-11-18,2011,0
2010-11-19,2011,0
2010-11-20,2011,0
2010-11-21,2011,0
2010-11-22,2011,2.0712
2010-11-23,2011,2.5033
2010-11-24,2011,1.2457
2010-11-25,2011,3.0032
2010-11-26,2011,1.913
2010-11-27,2011,1.1081
2010-11-28,2011,0.2371
2010-11-29,2011,1.3083
2010-11-30,2011,0.8628
2010-12-01,2011,0.3278
2010-12-02,2011,0.2113
2010-12-03,2011,0
2010-12-04,2011,0
2010-12-05,2011,0
2010-12-06,2011,0
2010-12-07,2011,0
2010-12-08,2011,0
2010-12-09,2011,0
2010-12-10,2011,0
2010-12-11,2011,0
2010-12-12,2011,0
2010-12-13,2011,0
2010-12-14,2011,0
2010-12-15,2011,0
2010-12-16,2011,0
2010-12-17,2011,7.7808
2010-12-18,2011,11.8076
2010-12-19,2011,17.3671
2010-12-20,2011,0.0102
2010-12-21,2011,0
2010-12-22,2011,0
2010-12-23,2011,0
2010-12-24,2011,0.9061
2010-12-25,2011,0.3494
2010-12-26,2011,0
2010-12-27,2011,0
2010-12-28,2011,0
2010-12-29,2011,0
2010-12-30,2011,13.3114
2010-12-31,2011,25.4172
2011-01-01,2011,25.2939
2011-01-02,2011,24.8574
2011-01-03,2011,24.4338
2011-01-04,2011,23.9695
2011-01-05,2011,24.1643
2011-01-06,2011,23.4333
2011-01-07,2011,22.5897
2011-01-08,2011,22.1559
2011-01-09,2011,21.7838
2011-01-10,2011,20.4971
2011-01-11,2011,22.092
2011-01-12,2011,21.4508
2011-01-13,2011,20.595
2011-01-14,2011,19.5853
2011-01-15,2011,16.6939
2011-01-16,2011,14.3916
2011-01-17,2011,8.9703
2011-01-18,2011,4.1345
2011-01-19,2011,3.034
2011-01-20,2011,2.1774
2011-01-21,2011,1.8705
2011-01-22,2011,1.4586
2011-01-23,2011,1.128
2011-01-24,2011,0.9323
2011-01-25,2011,0.6932
2011-01-26,2011,0.5692
2011-01-27,2011,0.4199
2011-01-28,2011,0.1398
2011-01-29,2011,0.0269
2011-01-30,2011,0.0035
2011-01-31,2011,0.001
2011-02-01,2011,7e-04
2011-02-02,2011,4e-04
2011-02-03,2011,3e-04
2011-02-04,2011,1e-04
2011-02-05,2011,0
2011-02-06,2011,0
2011-02-07,2011,0
2011-02-08,2011,0
2011-02-09,2011,2.9558
2011-02-10,2011,1.618
2011-02-11,2011,0.3923
2011-02-12,2011,0.0256
2011-02-13,2011,1e-04
2011-02-14,2011,0
2011-02-15,2011,0
2011-02-16,2011,0
2011-02-17,2011,0
2011-02-18,2011,0
2011-02-19,2011,0
2011-02-20,2011,2.3748
2011-02-21,2011,5.8302
2011-02-22,2011,5.5197
2011-02-23,2011,6.1738
2011-02-24,2011,4.9001
2011-02-25,2011,3.8331
2011-02-26,2011,1.6119
2011-02-27,2011,0.4219
2011-02-28,2011,0.3697
2011-03-01,2011,0.1659
2011-03-02,2011,0
2011-03-03,2011,0
2011-03-04,2011,0
2011-03-05,2011,0
2011-03-06,2011,0
2011-03-07,2011,0
2011-03-08,2011,0.5743
2011-03-09,2011,0.595
2011-03-10,2011,0
2011-03-11,2011,0
2011-03-12,2011,0
2011-03-13,2011,0
2011-03-14,2011,0
2011-03-15,2011,0
2011-03-16,2011,0
2011-03-17,2011,0
2011-03-18,2011,0
2011-03-19,2011,0
2011-03-20,2011,0
2011-03-21,2011,0
2011-03-22,2011,4.4997
2011-03-23,2011,8.5891
2011-03-24,2011,3.6022
2011-03-25,2011,1.079
2011-03-26,2011,0
2011-03-27,2011,0.0457
2011-03-28,2011,0
2011-03-29,2011,0
2011-03-30,2011,0
2011-03-31,2011,0
2011-04-01,2011,0
2011-04-02,2011,0
2011-04-03,2011,0
2011-04-04,2011,0
2011-04-05,2011,0
2011-04-06,2011,0
2011-04-07,2011,0
2011-04-08,2011,0
2011-04-09,2011,0
2011-04-10,2011,4.4409
2011-04-11,2011,2.9825
2011-04-12,2011,0
2011-04-13,2011,0
2011-04-14,2011,0
2011-04-15,2011,0
2011-04-16,2011,0
2011-04-17,2011,0
2011-04-18,2011,0
2011-04-19,2011,0
2011-04-20,2011,0
2011-04-21,2011,0
2011-04-22,2011,0
2011-04-23,2011,0
2011-04-24,2011,0
2011-04-25,2011,0
2011-04-26,2011,0
2011-04-27,2011,0
2011-04-28,2011,0
2011-04-29,2011,0
2011-04-30,2011,0
2011-11-01,2012,0
2011-11-02,2012,0
2011-11-03,2012,0
2011-11-04,2012,0
2011-11-05,2012,0
2011-11-06,2012,0.8
2011-11-07,2012,0.3812
2011-11-08,2012,2.2925
2011-11-09,2012,1.9431
2011-11-10,2012,0.9124
2011-11-11,2012,0.2315
2011-11-12,2012,0.0772
2011-11-13,2012,0
2011-11-14,2012,0
2011-11-15,2012,0
2011-11-16,2012,0
2011-11-17,2012,0
2011-11-18,2012,0
2011-11-19,2012,0
2011-11-20,2012,0
2011-11-21,2012,0
2011-11-22,2012,0
2011-11-23,2012,0
2011-11-24,2012,0
2011-11-25,2012,0
2011-11-26,2012,0
2011-11-27,2012,0
2011-11-28,2012,0
2011-11-29,2012,0
2011-11-30,2012,0
2011-12-01,2012,0
2011-12-02,2012,2.1995
2011-12-03,2012,3.6853
2011-12-04,2012,11.5629
2011-12-05,2012,10.9959
2011-12-06,2012,14.8299
2011-12-07,2012,14.2068
2011-12-08,2012,9.1937
2011-12-09,2012,8.6024
2011-12-10,2012,7.8286
2011-12-11,2012,7.3773
2011-12-12,2012,6.5611
2011-12-13,2012,14.0053
2011-12-14,2012,17.2483
2011-12-15,2012,19.6596
2011-12-16,2012,16.4785
2011-12-17,2012,15.5484
2011-12-18,2012,14.7663
2011-12-19,2012,13.8485
2011-12-20,2012,13.1093
2011-12-21,2012,8.9346
2011-12-22,2012,8.7602
2011-12-23,2012,8.9161
2011-12-24,2012,8.3526
2011-12-25,2012,7.6375
2011-12-26,2012,7.1205
2011-12-27,2012,6.8112
2011-12-28,2012,6.3766
2011-12-29,2012,5.9813
2011-12-30,2012,4.6494
2011-12-31,2012,2.6213
2012-01-01,2012,1.7395
2012-01-02,2012,1.0959
2012-01-03,2012,0.562
2012-01-04,2012,0.4976
2012-01-05,2012,0.0101
2012-01-06,2012,6e-04
2012-01-07,2012,0
2012-01-08,2012,0
2012-01-09,2012,0
2012-01-10,2012,0
2012-01-11,2012,0
2012-01-12,2012,0
2012-01-13,2012,0
2012-01-14,2012,0
2012-01-15,2012,0
2012-01-16,2012,0.1619
2012-01-17,2012,5.628
2012-01-18,2012,5.7169
2012-01-19,2012,2.9013
2012-01-20,2012,0.037
2012-01-21,2012,0
2012-01-22,2012,1.3418
2012-01-23,2012,1.3562
2012-01-24,2012,10.7696
2012-01-25,2012,10.6757
2012-01-26,2012,8.2307
2012-01-27,2012,2.0924
2012-01-28,2012,0.8791
2012-01-29,2012,0.5469
2012-01-30,2012,0.3809
2012-01-31,2012,0.1334
2012-02-01,2012,0.0634
2012-02-02,2012,0.0362
2012-02-03,2012,0.1189
2012-02-04,2012,3.0226
2012-02-05,2012,2.3645
2012-02-06,2012,1.8215
2012-02-07,2012,2.1731
2012-02-08,2012,1.5855
2012-02-09,2012,0.4075
2012-02-10,2012,0.0035
2012-02-11,2012,0
2012-02-12,2012,0
2012-02-13,2012,0.1816
2012-02-14,2012,1.8576
2012-02-15,2012,6.5619
2012-02-16,2012,6.2246
2012-02-17,2012,5.0637
2012-02-18,2012,3.2668
2012-02-19,2012,1.5971
2012-02-20,2012,5.6804
2012-02-21,2012,4.8287
2012-02-22,2012,3.6153
2012-02-23,2012,0.1049
2012-02-24,2012,0
2012-02-25,2012,0
2012-02-26,2012,0
2012-02-27,2012,0
2012-02-28,2012,0
2012-02-29,2012,1.0444
2012-03-01,2012,0.3609
2012-03-02,2012,1.2949
2012-03-03,2012,2.1164
2012-03-04,2012,0.7805
2012-03-05,2012,0.0034
2012-03-06,2012,0
2012-03-07,2012,0
2012-03-08,2012,1.1665
2012-03-09,2012,0.1821
2012-03-10,2012,0
2012-03-11,2012,0
2012-03-12,2012,0
2012-03-13,2012,0
2012-03-14,2012,0
2012-03-15,2012,0
2012-03-16,2012,0
2012-03-17,2012,0
2012-03-18,2012,0
2012-03-19,2012,3.2439
2012-03-20,2012,9.342
2012-03-21,2012,7.9154
2012-03-22,2012,2.4683
2012-03-23,2012,0
2012-03-24,2012,0
2012-03-25,2012,0
2012-03-26,2012,0
2012-03-27,2012,0
2012-03-28,2012,0
2012-03-29,2012,0
2012-03-30,2012,0
2012-03-31,2012,0
2012-04-01,2012,0
2012-04-02,2012,0
2012-04-03,2012,0.0049
2012-04-04,2012,0
2012-04-05,2012,0
2012-04-06,2012,0
2012-04-07,2012,0
2012-04-08,2012,0
2012-04-09,2012,0
2012-04-10,2012,0
2012-04-11,2012,0
2012-04-12,2012,0
2012-04-13,2012,0
2012-04-14,2012,0
2012-04-15,2012,7.1909
2012-04-16,2012,4.2717
2012-04-17,2012,0.1221
2012-04-18,2012,0
2012-04-19,2012,0
2012-04-20,2012,0
2012-04-21,2012,0
2012-04-22,2012,0
2012-04-23,2012,0
2012-04-24,2012,0
2012-04-25,2012,0
2012-04-26,2012,0
2012-04-27,2012,0
2012-04-28,2012,0
2012-04-29,2012,0
2012-04-30,2012,0
2012-11-01,2013,0
2012-11-02,2013,0
2012-11-03,2013,0
2012-11-04,2013,0
2012-11-05,2013,0
2012-11-06,2013,0
2012-11-07,2013,0
2012-11-08,2013,0
2012-11-09,2013,0
2012-11-10,2013,0
2012-11-11,2013,3.3341
2012-11-12,2013,2.3537
2012-11-13,2013,1.6541
2012-11-14,2013,1.2292
2012-11-15,2013,0.0348
2012-11-16,2013,0.0033
2012-11-17,2013,0
2012-11-18,2013,0
2012-11-19,2013,0
2012-11-20,2013,0
2012-11-21,2013,0
2012-11-22,2013,0
2012-11-23,2013,0
2012-11-24,2013,0
2012-11-25,2013,0
2012-11-26,2013,0
2012-11-27,2013,0
2012-11-28,2013,0
2012-11-29,2013,0
2012-11-30,2013,0
2012-12-01,2013,0
2012-12-02,2013,0
2012-12-03,2013,0
2012-12-04,2013,0
2012-12-05,2013,0
2012-12-06,2013,0
2012-12-07,2013,0
2012-12-08,2013,0
2012-12-09,2013,0
2012-12-10,2013,0
2012-12-11,2013,0
2012-12-12,2013,0
2012-12-13,2013,0
2012-12-14,2013,0
2012-12-15,2013,13.2493
2012-12-16,2013,22.4683
2012-12-17,2013,22.5999
2012-12-18,2013,22.419
2012-12-19,2013,24.4291
2012-12-21,2013,30.6721
2012-12-22,2013,29.472
2012-12-23,2013,28.3243
2012-12-24,2013,27.1952
2012-12-25,2013,33.6342
2012-12-26,2013,33.1212
2012-12-27,2013,34.4914
2012-12-28,2013,36.379
2012-12-29,2013,36.4798
2012-12-30,2013,35.7889
2012-12-31,2013,38.7447
2013-01-01,2013,42.4972
2013-01-02,2013,42.4099
2013-01-03,2013,41.9906
2013-01-04,2013,41.6108
2013-01-05,2013,41.231
2013-01-06,2013,40.6076
2013-01-07,2013,39.6571
2013-01-08,2013,38.6474
2013-01-09,2013,37.0903
2013-01-10,2013,35.923
2013-01-11,2013,31.9402
2013-01-12,2013,33.1761
2013-01-13,2013,32.8543
2013-01-14,2013,32.9125
2013-01-15,2013,32.6911
2013-01-16,2013,31.8575
2013-01-17,2013,31.1675
2013-01-18,2013,30.6277
2013-01-19,2013,30.2096
2013-01-20,2013,29.4381
2013-01-21,2013,28.7734
2013-01-22,2013,27.7913
2013-01-23,2013,26.9745
2013-01-24,2013,26.0063
2013-01-25,2013,24.6244
2013-01-26,2013,23.591
2013-01-27,2013,18.6505
2013-01-28,2013,9.4907
2013-01-29,2013,27.0733
2013-01-30,2013,28.7412
2013-01-31,2013,27.9492
2013-02-01,2013,27.1233
2013-02-02,2013,26.4281
2013-02-03,2013,25.8041
2013-02-04,2013,25.6847
2013-02-05,2013,25.3905
2013-02-06,2013,8.7708
2013-02-07,2013,7.194
2013-02-08,2013,6.3147
2013-02-09,2013,2.3321
2013-02-10,2013,14.7962
2013-02-11,2013,21.7975
2013-02-12,2013,22.6272
2013-02-13,2013,22.0879
2013-02-14,2013,21.1773
2013-02-15,2013,19.9924
2013-02-16,2013,18.2845
2013-02-17,2013,16.9022
2013-02-18,2013,11.0696
2013-02-19,2013,9.3075
2013-02-20,2013,6.562
2013-02-21,2013,9.1249
2013-02-22,2013,9.7272
2013-02-23,2013,8.6291
2013-02-24,2013,6.7981
2013-02-25,2013,6.6215
2013-02-26,2013,5.6242
2013-02-27,2013,1.2339
2013-02-28,2013,1.1129
2013-03-01,2013,0.9448
2013-03-02,2013,0.4154
2013-03-03,2013,0.1228
2013-03-04,2013,6e-04
2013-03-05,2013,0
2013-03-06,2013,0
2013-03-07,2013,0
2013-03-08,2013,0
2013-03-09,2013,0.7688
2013-03-10,2013,6.7254
2013-03-11,2013,3.8217
2013-03-12,2013,0.4808
2013-03-13,2013,0.0184
2013-03-14,2013,0
2013-03-15,2013,0
2013-03-16,2013,0
2013-03-17,2013,0
2013-03-18,2013,0
2013-03-19,2013,0
2013-03-20,2013,0
2013-03-21,2013,0
2013-03-22,2013,0
2013-03-23,2013,0
2013-03-24,2013,0
2013-03-25,2013,0
2013-03-26,2013,0
2013-03-27,2013,0
2013-03-28,2013,0
2013-03-29,2013,0
2013-03-30,2013,0
2013-03-31,2013,0
2013-04-01,2013,0
2013-04-02,2013,0
2013-04-03,2013,0
2013-04-04,2013,0
2013-04-05,2013,0
2013-04-06,2013,0
2013-04-07,2013,0
2013-04-08,2013,0
2013-04-09,2013,0
2013-04-10,2013,2.2391
2013-04-11,2013,0.9065
2013-04-12,2013,0
2013-04-13,2013,0
2013-04-14,2013,0
2013-04-15,2013,0
2013-04-16,2013,0
2013-04-17,2013,0
2013-04-18,2013,0.4374
2013-04-19,2013,0
2013-04-20,2013,0
2013-04-21,2013,0
2013-04-22,2013,0
2013-04-23,2013,0
2013-04-24,2013,0
2013-04-25,2013,0
2013-04-26,2013,0
2013-04-27,2013,0
2013-04-28,2013,0
2013-04-29,2013,0
2013-04-30,2013,0
2013-11-01,2014,0.1283
2013-11-02,2014,0
2013-11-03,2014,0
2013-11-04,2014,0
2013-11-05,2014,0
2013-11-06,2014,0
2013-11-07,2014,0
2013-11-08,2014,0
2013-11-09,2014,0
2013-11-10,2014,0
2013-11-11,2014,0
2013-11-12,2014,0
2013-11-13,2014,0
2013-11-14,2014,0
2013-11-15,2014,0
2013-11-16,2014,0
2013-11-17,2014,0
2013-11-18,2014,0
2013-11-19,2014,0
2013-11-20,2014,0
2013-11-21,2014,0
2013-11-22,2014,0
2013-11-23,2014,1.1021
2013-11-24,2014,4.5261
2013-11-25,2014,12.7541
2013-11-26,2014,12.4187
2013-11-27,2014,11.652
2013-11-28,2014,0.6505
2013-11-29,2014,0.6133
2013-11-30,2014,0.5704
2013-12-01,2014,0.5755
2013-12-02,2014,0.5795
2013-12-03,2014,0.1568
2013-12-04,2014,6e-04
2013-12-05,2014,8.1598
2013-12-06,2014,8.1607
2013-12-07,2014,7.6817
2013-12-08,2014,9.1377
2013-12-09,2014,12.3921
2013-12-10,2014,12.0361
2013-12-11,2014,11.8099
2013-12-12,2014,11.447
2013-12-13,2014,11.703
2013-12-14,2014,11.2461
2013-12-15,2014,10.5232
2013-12-16,2014,9.699
2013-12-17,2014,8.887
2013-12-18,2014,8.1677
2013-12-19,2014,6.55
2013-12-20,2014,0.7989
2013-12-21,2014,9.9403
2013-12-22,2014,11.8493
2013-12-23,2014,11.3485
2013-12-24,2014,11.1025
2013-12-25,2014,10.1776
2013-12-26,2014,9.1189
2013-12-27,2014,7.5118
2013-12-28,2014,6.4664
2013-12-29,2014,5.6487
2013-12-30,2014,4.422
2013-12-31,2014,3.8663
2014-01-01,2014,3.1052
2014-01-02,2014,1.2649
2014-01-03,2014,0.7084
2014-01-04,2014,0.1222
2014-01-05,2014,0.0276
2014-01-06,2014,0.0133
2014-01-07,2014,0.0075
2014-01-08,2014,0.0037
2014-01-09,2014,0.0012
2014-01-10,2014,0
2014-01-11,2014,0
2014-01-12,2014,0
2014-01-13,2014,0
2014-01-14,2014,0
2014-01-15,2014,0
2014-01-16,2014,0
2014-01-17,2014,0
2014-01-18,2014,0
2014-01-19,2014,0
2014-01-20,2014,0
2014-01-21,2014,0
2014-01-22,2014,0
2014-01-23,2014,0
2014-01-24,2014,0
2014-01-25,2014,0
2014-01-26,2014,0
2014-01-27,2014,0
2014-01-28,2014,0
2014-01-29,2014,0
2014-01-30,2014,0
2014-01-31,2014,0
2014-02-01,2014,0.7186
2014-02-02,2014,2.3713
2014-02-03,2014,1.8287
2014-02-04,2014,2.8974
2014-02-05,2014,3.002
2014-02-06,2014,2.4561
2014-02-07,2014,3.3352
2014-02-08,2014,6.2205
2014-02-09,2014,2.7631
2014-02-10,2014,0.0065
2014-02-11,2014,0
2014-02-12,2014,0
2014-02-13,2014,0
2014-02-14,2014,0
2014-02-15,2014,0
2014-02-16,2014,0
2014-02-17,2014,0
2014-02-18,2014,0
2014-02-19,2014,0
2014-02-20,2014,0
2014-02-21,2014,0
2014-02-22,2014,0
2014-02-23,2014,0
2014-02-24,2014,0
2014-02-25,2014,0
2014-02-26,2014,0
2014-02-27,2014,0
2014-02-28,2014,0
2014-03-01,2014,0
2014-03-02,2014,1.3401
2014-03-03,2014,3.1332
2014-03-04,2014,1.2702
2014-03-05,2014,0.0261
2014-03-06,2014,0.0023
2014-03-07,2014,0
2014-03-08,2014,0
2014-03-09,2014,0
2014-03-10,2014,0
2014-03-11,2014,0
2014-03-12,2014,0
2014-03-13,2014,0
2014-03-14,2014,0
2014-03-15,2014,0
2014-03-16,2014,0
2014-03-17,2014,0
2014-03-18,2014,0
2014-03-19,2014,0
2014-03-20,2014,0
2014-03-21,2014,0
2014-03-22,2014,0
2014-03-23,2014,0
2014-03-24,2014,0
2014-03-25,2014,0
2014-03-26,2014,0
2014-03-27,2014,0.0574
2014-03-28,2014,0
2014-03-29,2014,0
2014-03-30,2014,0
2014-03-31,2014,0
2014-04-01,2014,0
2014-04-02,2014,0
2014-04-03,2014,4.8592
2014-04-04,2014,3.9128
2014-04-05,2014,1.3367
2014-04-06,2014,0.6055
2014-04-07,2014,0.0628
2014-04-08,2014,0
2014-04-09,2014,0
2014-04-10,2014,0
2014-04-11,2014,0
2014-04-12,2014,0
2014-04-13,2014,0
2014-04-14,2014,0
2014-04-15,2014,0
2014-04-16,2014,0
2014-04-17,2014,0
2014-04-18,2014,0
2014-04-19,2014,0
2014-04-20,2014,0
2014-04-21,2014,0
2014-04-22,2014,0
2014-04-23,2014,0
2014-04-24,2014,0
2014-04-25,2014,0
2014-04-26,2014,0
2014-04-27,2014,1.6066
2014-04-28,2014,0.0111
2014-04-29,2014,0
2014-04-30,2014,0
2014-11-01,2015,0
2014-11-02,2015,0
2014-11-03,2015,0
2014-11-04,2015,0
2014-11-05,2015,0
2014-11-06,2015,0
2014-11-07,2015,0
2014-11-08,2015,0
2014-11-09,2015,0
2014-11-10,2015,0
2014-11-11,2015,0
2014-11-12,2015,0
2014-11-13,2015,0
2014-11-14,2015,0
2014-11-15,2015,0
2014-11-16,2015,0
2014-11-17,2015,2.268
2014-11-18,2015,1.5185
2014-11-19,2015,0.9094
2014-11-20,2015,0.239
2014-11-21,2015,0.007
2014-11-22,2015,0
2014-11-23,2015,0
2014-11-24,2015,0.0058
2014-11-25,2015,0
2014-11-26,2015,0
2014-11-27,2015,0
2014-11-28,2015,0
2014-11-29,2015,0
2014-11-30,2015,0
2014-12-01,2015,0
2014-12-02,2015,0
2014-12-03,2015,0
2014-12-04,2015,0
2014-12-05,2015,0
2014-12-06,2015,0
2014-12-07,2015,0
2014-12-08,2015,0
2014-12-09,2015,0
2014-12-10,2015,0
2014-12-11,2015,0
2014-12-12,2015,0
2014-12-13,2015,0
2014-12-14,2015,1.4169
2014-12-15,2015,1.1611
2014-12-16,2015,0.999
2014-12-17,2015,0.4312
2014-12-18,2015,4.9552
2014-12-19,2015,6.7943
2014-12-20,2015,6.9288
2014-12-21,2015,6.9686
2014-12-22,2015,4.8275
2014-12-23,2015,0
2014-12-24,2015,0
2014-12-25,2015,0
2014-12-26,2015,1.3041
2014-12-27,2015,1.098
2014-12-28,2015,0.8428
2014-12-29,2015,0.3836
2014-12-30,2015,1e-04
2014-12-31,2015,0
2015-01-01,2015,1.2795
2015-01-02,2015,5.2862
2015-01-03,2015,5.1924
2015-01-04,2015,4.9013
2015-01-05,2015,4.696
2015-01-06,2015,4.5183
2015-01-07,2015,3.0223
2015-01-08,2015,0.5324
2015-01-09,2015,0.4479
2015-01-10,2015,0.1371
2015-01-11,2015,0.023
2015-01-12,2015,0.1254
2015-01-13,2015,0.7355
2015-01-14,2015,5.9498
2015-01-15,2015,8.5219
2015-01-16,2015,8.2478
2015-01-17,2015,7.6283
2015-01-18,2015,6.1588
2015-01-19,2015,5.2982
2015-01-20,2015,1.7878
2015-01-21,2015,1.3314
2015-01-22,2015,0.9288
2015-01-23,2015,0.651
2015-01-24,2015,0.2876
2015-01-25,2015,0.1045
2015-01-26,2015,0.0052
2015-01-27,2015,0
2015-01-28,2015,0
2015-01-29,2015,0
2015-01-30,2015,0.0128
2015-01-31,2015,15.6001
2015-02-01,2015,19.4559
2015-02-02,2015,18.1921
2015-02-03,2015,14.6015
2015-02-04,2015,5.876
2015-02-05,2015,0.0561
2015-02-06,2015,0
2015-02-07,2015,0
2015-02-08,2015,0
2015-02-09,2015,0
2015-02-10,2015,0
2015-02-11,2015,0
2015-02-12,2015,0
2015-02-13,2015,0
2015-02-14,2015,0
2015-02-15,2015,0
2015-02-16,2015,0
2015-02-17,2015,0
2015-02-18,2015,0
2015-02-19,2015,0
2015-02-20,2015,0
2015-02-21,2015,0
2015-02-22,2015,0
2015-02-23,2015,0.201
2015-02-24,2015,14.5316
2015-02-25,2015,24.3806
2015-02-26,2015,22.4048
2015-02-27,2015,21.5943
